Municipality,Date,Month,Year,DayOfTheMonth,Season,Acc_code
34032,16/04/1996,4,1996,16,1,1
34038,16/04/1996,4,1996,16,1,5
37041,16/04/1996,4,1996,16,1,2
33019,17/04/1996,4,1996,17,1,1
34017,19/04/1996,4,1996,19,1,4
34046,19/04/1996,4,1996,19,1,7
36024,19/04/1996,4,1996,19,1,5
34028,20/04/1996,4,1996,20,1,1
34046,21/04/1996,4,1996,21,1,5
34024,22/04/1996,4,1996,22,1,2
33045,23/04/1996,4,1996,23,1,1
34024,23/04/1996,4,1996,23,1,2
34032,1/05/1996,5,1996,1,1,2
36011,1/05/1996,5,1996,1,1,1
37036,3/05/1996,5,1996,3,1,3
34042,6/05/1996,5,1996,6,1,5
34017,10/05/1996,5,1996,10,1,1
34005,11/05/1996,5,1996,11,1,1
34005,11/05/1996,5,1996,11,1,1
34005,11/05/1996,5,1996,11,1,1
34005,11/05/1996,5,1996,11,1,2
34005,11/05/1996,5,1996,11,1,2
34005,11/05/1996,5,1996,11,1,9
34005,11/05/1996,5,1996,11,1,11
34046,14/05/1996,5,1996,14,1,2
39005,14/05/1996,5,1996,14,1,5
34003,16/05/1996,5,1996,16,1,2
36024,20/05/1996,5,1996,20,1,4
34045,23/05/1996,5,1996,23,1,4
36030,24/05/1996,5,1996,24,1,2
36011,26/05/1996,5,1996,26,1,2
34005,27/05/1996,5,1996,27,1,1
34005,27/05/1996,5,1996,27,1,1
34005,27/05/1996,5,1996,27,1,3
34005,27/05/1996,5,1996,27,1,4
34005,27/05/1996,5,1996,27,1,5
34019,27/05/1996,5,1996,27,1,1
36016,27/05/1996,5,1996,27,1,2
34012,31/05/1996,5,1996,31,1,4
34035,3/06/1996,6,1996,3,3,4
34045,4/06/1996,6,1996,4,3,4
34045,6/06/1996,6,1996,6,3,3
34020,12/06/1996,6,1996,12,3,1
37027,12/06/1996,6,1996,12,3,5
37027,12/06/1996,6,1996,12,3,5
37047,14/06/1996,6,1996,14,3,2
37051,19/06/1996,6,1996,19,3,1
34011,22/06/1996,6,1996,22,3,7
36024,28/06/1996,6,1996,28,3,2
37047,1/07/1996,7,1996,1,3,2
34031,5/07/1996,7,1996,5,3,5
34026,10/07/1996,7,1996,10,3,1
34002,11/07/1996,7,1996,11,3,4
37022,17/07/1996,7,1996,17,3,3
37047,17/07/1996,7,1996,17,3,3
34032,19/07/1996,7,1996,19,3,4
34026,26/07/1996,7,1996,26,3,4
34026,31/07/1996,7,1996,31,3,1
37041,2/08/1996,8,1996,2,3,1
37041,2/08/1996,8,1996,2,3,1
34026,7/08/1996,8,1996,7,3,1
34026,7/08/1996,8,1996,7,3,3
34026,12/08/1996,8,1996,12,3,2
34002,19/08/1996,8,1996,19,3,4
34026,23/08/1996,8,1996,23,3,2
34045,28/08/1996,8,1996,28,3,4
34022,10/09/1996,9,1996,10,4,11
36018,13/09/1996,9,1996,13,4,2
40050,18/09/1996,9,1996,18,4,2
36011,23/09/1996,9,1996,23,4,2
37051,23/09/1996,9,1996,23,4,1
37057,25/09/1996,9,1996,25,4,2
37041,26/09/1996,9,1996,26,4,4
37051,30/09/1996,9,1996,30,4,3
37051,30/09/1996,9,1996,30,4,3
34028,1/10/1996,10,1996,1,4,9
37031,1/10/1996,10,1996,1,4,4
40019,1/10/1996,10,1996,1,4,2
40032,1/10/1996,10,1996,1,4,2
99018,1/10/1996,10,1996,1,4,2
37007,6/10/1996,10,1996,6,4,1
36014,7/10/1996,10,1996,7,4,3
37007,7/10/1996,10,1996,7,4,9
39004,7/10/1996,10,1996,7,4,5
39005,7/10/1996,10,1996,7,4,1
39005,7/10/1996,10,1996,7,4,5
39005,7/10/1996,10,1996,7,4,5
40009,7/10/1996,10,1996,7,4,7
99004,7/10/1996,10,1996,7,4,1
99004,7/10/1996,10,1996,7,4,1
99004,7/10/1996,10,1996,7,4,3
99004,7/10/1996,10,1996,7,4,3
99004,7/10/1996,10,1996,7,4,3
99004,7/10/1996,10,1996,7,4,3
99004,7/10/1996,10,1996,7,4,5
99004,7/10/1996,10,1996,7,4,7
99004,7/10/1996,10,1996,7,4,7
99004,7/10/1996,10,1996,7,4,10
99006,7/10/1996,10,1996,7,4,1
99006,7/10/1996,10,1996,7,4,2
34005,8/10/1996,10,1996,8,4,1
34005,8/10/1996,10,1996,8,4,1
34005,8/10/1996,10,1996,8,4,2
34005,8/10/1996,10,1996,8,4,2
34005,8/10/1996,10,1996,8,4,2
37012,8/10/1996,10,1996,8,4,2
37047,8/10/1996,10,1996,8,4,3
40005,8/10/1996,10,1996,8,4,3
40028,8/10/1996,10,1996,8,4,1
36016,9/10/1996,10,1996,9,4,2
36030,9/10/1996,10,1996,9,4,9
36032,9/10/1996,10,1996,9,4,4
40003,9/10/1996,10,1996,9,4,2
37034,10/10/1996,10,1996,10,4,1
40022,10/10/1996,10,1996,10,4,1
40022,10/10/1996,10,1996,10,4,1
34012,14/10/1996,10,1996,14,4,1
34012,14/10/1996,10,1996,14,4,2
36024,14/10/1996,10,1996,14,4,2
36024,14/10/1996,10,1996,14,4,5
37041,17/10/1996,10,1996,17,4,1
37041,17/10/1996,10,1996,17,4,1
37041,17/10/1996,10,1996,17,4,1
37041,17/10/1996,10,1996,17,4,1
37041,17/10/1996,10,1996,17,4,1
37041,17/10/1996,10,1996,17,4,1
37041,17/10/1996,10,1996,17,4,4
40003,17/10/1996,10,1996,17,4,1
34012,19/10/1996,10,1996,19,4,7
36047,21/10/1996,10,1996,21,4,3
36017,22/10/1996,10,1996,22,4,2
37041,24/10/1996,10,1996,24,4,4
37057,29/10/1996,10,1996,29,4,2
34006,1/11/1996,11,1996,1,4,10
34012,1/11/1996,11,1996,1,4,3
34032,1/11/1996,11,1996,1,4,1
37047,1/11/1996,11,1996,1,4,1
40022,1/11/1996,11,1996,1,4,9
37034,4/11/1996,11,1996,4,4,1
36017,11/11/1996,11,1996,11,4,2
34046,13/11/1996,11,1996,13,4,5
34045,14/11/1996,11,1996,14,4,2
36047,15/11/1996,11,1996,15,4,2
34001,16/11/1996,11,1996,16,4,1
34045,17/11/1996,11,1996,17,4,4
34006,19/11/1996,11,1996,19,4,2
40003,20/11/1996,11,1996,20,4,1
34003,22/11/1996,11,1996,22,4,3
34046,25/11/1996,11,1996,25,4,5
34018,26/11/1996,11,1996,26,4,9
34026,26/11/1996,11,1996,26,4,3
37027,26/11/1996,11,1996,26,4,1
34017,1/12/1996,12,1996,1,2,2
34025,1/12/1996,12,1996,1,2,4
34025,1/12/1996,12,1996,1,2,4
34025,1/12/1996,12,1996,1,2,4
34038,1/12/1996,12,1996,1,2,2
36017,1/12/1996,12,1996,1,2,2
36024,1/12/1996,12,1996,1,2,3
36024,1/12/1996,12,1996,1,2,5
36024,1/12/1996,12,1996,1,2,5
37044,1/12/1996,12,1996,1,2,2
37057,1/12/1996,12,1996,1,2,1
37057,1/12/1996,12,1996,1,2,2
40001,1/12/1996,12,1996,1,2,2
34032,2/12/1996,12,1996,2,2,2
36014,3/12/1996,12,1996,3,2,2
34012,4/12/1996,12,1996,4,2,7
34026,6/12/1996,12,1996,6,2,1
34002,12/12/1996,12,1996,12,2,3
37001,12/12/1996,12,1996,12,2,1
34032,13/12/1996,12,1996,13,2,1
36014,13/12/1996,12,1996,13,2,7
36011,14/12/1996,12,1996,14,2,2
99004,14/12/1996,12,1996,14,2,3
34024,16/12/1996,12,1996,16,2,2
34032,16/12/1996,12,1996,16,2,2
40032,16/12/1996,12,1996,16,2,3
99010,17/12/1996,12,1996,17,2,1
34002,18/12/1996,12,1996,18,2,4
39005,18/12/1996,12,1996,18,2,1
36024,20/12/1996,12,1996,20,2,5
37047,26/12/1996,12,1996,26,2,7
99004,27/12/1996,12,1996,27,2,3
99004,27/12/1996,12,1996,27,2,3
99004,27/12/1996,12,1996,27,2,3
99004,27/12/1996,12,1996,27,2,5
99006,27/12/1996,12,1996,27,2,2
37034,30/12/1996,12,1996,30,2,1
37057,30/12/1996,12,1996,30,2,2
34001,1/01/1997,1,1997,1,2,2
34001,1/01/1997,1,1997,1,2,4
34002,1/01/1997,1,1997,1,2,1
34002,1/01/1997,1,1997,1,2,1
34002,1/01/1997,1,1997,1,2,2
34002,1/01/1997,1,1997,1,2,2
34002,1/01/1997,1,1997,1,2,2
34002,1/01/1997,1,1997,1,2,2
34002,1/01/1997,1,1997,1,2,3
34002,1/01/1997,1,1997,1,2,3
34002,1/01/1997,1,1997,1,2,3
34002,1/01/1997,1,1997,1,2,4
34002,1/01/1997,1,1997,1,2,4
34002,1/01/1997,1,1997,1,2,5
34004,1/01/1997,1,1997,1,2,4
34004,1/01/1997,1,1997,1,2,9
34006,1/01/1997,1,1997,1,2,5
34013,1/01/1997,1,1997,1,2,2
34014,1/01/1997,1,1997,1,2,1
34014,1/01/1997,1,1997,1,2,4
34014,1/01/1997,1,1997,1,2,4
34018,1/01/1997,1,1997,1,2,1
34018,1/01/1997,1,1997,1,2,1
34018,1/01/1997,1,1997,1,2,3
34018,1/01/1997,1,1997,1,2,3
34018,1/01/1997,1,1997,1,2,3
34018,1/01/1997,1,1997,1,2,4
34019,1/01/1997,1,1997,1,2,1
34020,1/01/1997,1,1997,1,2,2
34020,1/01/1997,1,1997,1,2,3
34022,1/01/1997,1,1997,1,2,2
34022,1/01/1997,1,1997,1,2,2
34022,1/01/1997,1,1997,1,2,3
34022,1/01/1997,1,1997,1,2,3
34024,1/01/1997,1,1997,1,2,1
34025,1/01/1997,1,1997,1,2,1
34025,1/01/1997,1,1997,1,2,2
34025,1/01/1997,1,1997,1,2,2
34025,1/01/1997,1,1997,1,2,3
34025,1/01/1997,1,1997,1,2,4
34025,1/01/1997,1,1997,1,2,4
34025,1/01/1997,1,1997,1,2,5
34025,1/01/1997,1,1997,1,2,6
34026,1/01/1997,1,1997,1,2,1
34028,1/01/1997,1,1997,1,2,2
34028,1/01/1997,1,1997,1,2,2
34028,1/01/1997,1,1997,1,2,5
34032,1/01/1997,1,1997,1,2,4
34035,1/01/1997,1,1997,1,2,1
34035,1/01/1997,1,1997,1,2,2
34035,1/01/1997,1,1997,1,2,3
34038,1/01/1997,1,1997,1,2,1
34038,1/01/1997,1,1997,1,2,5
34038,1/01/1997,1,1997,1,2,5
34039,1/01/1997,1,1997,1,2,4
34039,1/01/1997,1,1997,1,2,5
34040,1/01/1997,1,1997,1,2,1
34040,1/01/1997,1,1997,1,2,4
34040,1/01/1997,1,1997,1,2,11
34044,1/01/1997,1,1997,1,2,2
34045,1/01/1997,1,1997,1,2,1
34045,1/01/1997,1,1997,1,2,2
34045,1/01/1997,1,1997,1,2,2
34045,1/01/1997,1,1997,1,2,4
35011,1/01/1997,1,1997,1,2,4
35018,1/01/1997,1,1997,1,2,5
36031,1/01/1997,1,1997,1,2,1
40001,1/01/1997,1,1997,1,2,1
40004,1/01/1997,1,1997,1,2,1
40004,1/01/1997,1,1997,1,2,1
40004,1/01/1997,1,1997,1,2,1
40004,1/01/1997,1,1997,1,2,1
40004,1/01/1997,1,1997,1,2,1
40004,1/01/1997,1,1997,1,2,2
40019,1/01/1997,1,1997,1,2,1
40019,1/01/1997,1,1997,1,2,2
40020,1/01/1997,1,1997,1,2,5
34005,2/01/1997,1,1997,2,2,2
34005,2/01/1997,1,1997,2,2,2
34026,2/01/1997,1,1997,2,2,1
34035,2/01/1997,1,1997,2,2,1
34035,2/01/1997,1,1997,2,2,2
34035,2/01/1997,1,1997,2,2,4
34039,2/01/1997,1,1997,2,2,3
34039,2/01/1997,1,1997,2,2,3
34039,2/01/1997,1,1997,2,2,4
34039,4/01/1997,1,1997,4,2,1
40001,4/01/1997,1,1997,4,2,1
40019,4/01/1997,1,1997,4,2,1
99019,4/01/1997,1,1997,4,2,3
37047,5/01/1997,1,1997,5,2,2
37047,5/01/1997,1,1997,5,2,5
99003,5/01/1997,1,1997,5,2,5
99019,5/01/1997,1,1997,5,2,3
99019,5/01/1997,1,1997,5,2,5
99020,5/01/1997,1,1997,5,2,3
34032,7/01/1997,1,1997,7,2,11
34032,7/01/1997,1,1997,7,2,11
34038,7/01/1997,1,1997,7,2,1
37013,7/01/1997,1,1997,7,2,3
37013,7/01/1997,1,1997,7,2,3
37031,7/01/1997,1,1997,7,2,2
37034,7/01/1997,1,1997,7,2,1
37047,7/01/1997,1,1997,7,2,2
40009,7/01/1997,1,1997,7,2,3
40019,7/01/1997,1,1997,7,2,1
99012,7/01/1997,1,1997,7,2,2
99019,7/01/1997,1,1997,7,2,2
99019,7/01/1997,1,1997,7,2,2
99019,7/01/1997,1,1997,7,2,4
34028,8/01/1997,1,1997,8,2,11
40003,8/01/1997,1,1997,8,2,1
99019,8/01/1997,1,1997,8,2,2
34020,9/01/1997,1,1997,9,2,5
34028,9/01/1997,1,1997,9,2,3
34038,9/01/1997,1,1997,9,2,1
34038,9/01/1997,1,1997,9,2,8
40032,9/01/1997,1,1997,9,2,1
99003,9/01/1997,1,1997,9,2,5
99003,9/01/1997,1,1997,9,2,5
99014,9/01/1997,1,1997,9,2,2
99014,9/01/1997,1,1997,9,2,5
99015,9/01/1997,1,1997,9,2,7
99019,9/01/1997,1,1997,9,2,5
99020,9/01/1997,1,1997,9,2,6
99020,9/01/1997,1,1997,9,2,10
34045,10/01/1997,1,1997,10,2,1
34045,10/01/1997,1,1997,10,2,11
36035,10/01/1997,1,1997,10,2,2
34025,11/01/1997,1,1997,11,2,6
39004,11/01/1997,1,1997,11,2,5
40032,11/01/1997,1,1997,11,2,3
37047,13/01/1997,1,1997,13,2,4
40011,13/01/1997,1,1997,13,2,1
34004,14/01/1997,1,1997,14,2,2
34020,14/01/1997,1,1997,14,2,2
34035,14/01/1997,1,1997,14,2,3
37047,14/01/1997,1,1997,14,2,2
34020,15/01/1997,1,1997,15,2,2
40019,15/01/1997,1,1997,15,2,8
40046,15/01/1997,1,1997,15,2,1
40032,16/01/1997,1,1997,16,2,1
40032,16/01/1997,1,1997,16,2,2
40032,16/01/1997,1,1997,16,2,2
40032,16/01/1997,1,1997,16,2,2
40032,16/01/1997,1,1997,16,2,2
37057,17/01/1997,1,1997,17,2,2
34004,18/01/1997,1,1997,18,2,1
34024,18/01/1997,1,1997,18,2,2
34001,19/01/1997,1,1997,19,2,1
34013,20/01/1997,1,1997,20,2,1
34013,20/01/1997,1,1997,20,2,1
34013,20/01/1997,1,1997,20,2,1
34013,20/01/1997,1,1997,20,2,1
34013,20/01/1997,1,1997,20,2,1
34013,20/01/1997,1,1997,20,2,3
34013,20/01/1997,1,1997,20,2,3
34013,20/01/1997,1,1997,20,2,4
34031,20/01/1997,1,1997,20,2,1
37047,20/01/1997,1,1997,20,2,1
34012,22/01/1997,1,1997,22,2,2
37022,23/01/1997,1,1997,23,2,1
40007,23/01/1997,1,1997,23,2,2
33045,24/01/1997,1,1997,24,2,2
34012,24/01/1997,1,1997,24,2,1
40046,24/01/1997,1,1997,24,2,1
34019,27/01/1997,1,1997,27,2,4
34042,27/01/1997,1,1997,27,2,6
37047,27/01/1997,1,1997,27,2,1
99007,28/01/1997,1,1997,28,2,7
99010,28/01/1997,1,1997,28,2,1
37044,31/01/1997,1,1997,31,2,2
34024,1/02/1997,2,1997,1,2,2
39004,5/02/1997,2,1997,5,2,5
34006,6/02/1997,2,1997,6,2,1
34020,6/02/1997,2,1997,6,2,1
34028,6/02/1997,2,1997,6,2,1
34028,6/02/1997,2,1997,6,2,3
37057,6/02/1997,2,1997,6,2,2
37034,7/02/1997,2,1997,7,2,1
34012,8/02/1997,2,1997,8,2,1
34003,10/02/1997,2,1997,10,2,2
37051,10/02/1997,2,1997,10,2,9
36016,11/02/1997,2,1997,11,2,2
37015,12/02/1997,2,1997,12,2,5
34020,13/02/1997,2,1997,13,2,1
40019,17/02/1997,2,1997,17,2,1
40019,17/02/1997,2,1997,17,2,1
40031,17/02/1997,2,1997,17,2,5
37044,18/02/1997,2,1997,18,2,2
34018,19/02/1997,2,1997,19,2,1
34031,19/02/1997,2,1997,19,2,2
37047,19/02/1997,2,1997,19,2,3
36011,21/02/1997,2,1997,21,2,5
34020,24/02/1997,2,1997,24,2,10
37051,24/02/1997,2,1997,24,2,1
34005,25/02/1997,2,1997,25,2,2
37047,25/02/1997,2,1997,25,2,1
37044,26/02/1997,2,1997,26,2,4
40003,27/02/1997,2,1997,27,2,2
37041,1/03/1997,3,1997,1,1,1
37057,1/03/1997,3,1997,1,1,2
40019,4/03/1997,3,1997,4,1,2
37022,5/03/1997,3,1997,5,1,1
40004,7/03/1997,3,1997,7,1,3
34017,12/03/1997,3,1997,12,1,4
34006,17/03/1997,3,1997,17,1,1
39005,22/03/1997,3,1997,22,1,1
39015,22/03/1997,3,1997,22,1,5
37047,23/03/1997,3,1997,23,1,1
40020,26/03/1997,3,1997,26,1,3
37044,1/04/1997,4,1997,1,1,2
37057,7/04/1997,4,1997,7,1,2
36014,10/04/1997,4,1997,10,1,2
99019,20/04/1997,4,1997,20,1,2
34039,21/04/1997,4,1997,21,1,2
37047,21/04/1997,4,1997,21,1,1
99004,22/04/1997,4,1997,22,1,3
99018,22/04/1997,4,1997,22,1,1
99018,22/04/1997,4,1997,22,1,2
99019,24/04/1997,4,1997,24,1,2
37012,28/04/1997,4,1997,28,1,4
40043,30/04/1997,4,1997,30,1,1
36026,1/05/1997,5,1997,1,1,2
36043,1/05/1997,5,1997,1,1,2
37057,1/05/1997,5,1997,1,1,2
34019,2/05/1997,5,1997,2,1,3
37033,2/05/1997,5,1997,2,1,3
37044,5/05/1997,5,1997,5,1,2
34035,6/05/1997,5,1997,6,1,9
34018,8/05/1997,5,1997,8,1,1
40032,13/05/1997,5,1997,13,1,3
36024,17/05/1997,5,1997,17,1,2
37022,19/05/1997,5,1997,19,1,1
37044,22/05/1997,5,1997,22,1,2
37051,30/05/1997,5,1997,30,1,1
37040,1/06/1997,6,1997,1,3,3
37057,2/06/1997,6,1997,2,3,2
36025,4/06/1997,6,1997,4,3,2
37047,23/06/1997,6,1997,23,3,1
99008,28/06/1997,6,1997,28,3,1
40037,30/06/1997,6,1997,30,3,3
37047,10/07/1997,7,1997,10,3,2
37051,11/07/1997,7,1997,11,3,1
34004,14/07/1997,7,1997,14,3,3
37010,15/07/1997,7,1997,15,3,2
34022,21/07/1997,7,1997,21,3,2
37041,21/07/1997,7,1997,21,3,1
37044,28/07/1997,7,1997,28,3,2
37057,29/07/1997,7,1997,29,3,2
37057,29/07/1997,7,1997,29,3,2
34046,1/08/1997,8,1997,1,3,5
34004,8/08/1997,8,1997,8,3,1
34004,8/08/1997,8,1997,8,3,1
36011,8/08/1997,8,1997,8,3,2
37041,9/08/1997,8,1997,9,3,3
34012,18/08/1997,8,1997,18,3,2
37047,20/08/1997,8,1997,20,3,2
34022,21/08/1997,8,1997,21,3,1
39005,21/08/1997,8,1997,21,3,1
36043,28/08/1997,8,1997,28,3,5
37041,29/08/1997,8,1997,29,3,4
37034,16/09/1997,9,1997,16,4,1
37044,17/09/1997,9,1997,17,4,2
34046,18/09/1997,9,1997,18,4,2
40020,1/10/1997,10,1997,1,4,4
34008,2/10/1997,10,1997,2,4,4
34013,4/10/1997,10,1997,4,4,9
34006,9/10/1997,10,1997,9,4,1
34024,9/10/1997,10,1997,9,4,2
34019,20/10/1997,10,1997,20,4,4
37044,27/10/1997,10,1997,27,4,2
36030,28/10/1997,10,1997,28,4,1
37047,29/10/1997,10,1997,29,4,2
34001,1/11/1997,11,1997,1,4,3
99006,1/11/1997,11,1997,1,4,2
99006,1/11/1997,11,1997,1,4,2
34001,5/11/1997,11,1997,5,4,1
34018,7/11/1997,11,1997,7,4,3
36014,8/11/1997,11,1997,8,4,2
36025,10/11/1997,11,1997,10,4,1
36025,10/11/1997,11,1997,10,4,9
40032,10/11/1997,11,1997,10,4,9
36032,11/11/1997,11,1997,11,4,2
37057,12/11/1997,11,1997,12,4,2
37027,24/11/1997,11,1997,24,4,2
34006,25/11/1997,11,1997,25,4,2
99009,30/11/1997,11,1997,30,4,2
99009,30/11/1997,11,1997,30,4,2
99009,30/11/1997,11,1997,30,4,3
99009,30/11/1997,11,1997,30,4,4
99017,30/11/1997,11,1997,30,4,1
99017,30/11/1997,11,1997,30,4,2
99017,30/11/1997,11,1997,30,4,2
99017,30/11/1997,11,1997,30,4,2
99017,30/11/1997,11,1997,30,4,2
34003,1/12/1997,12,1997,1,2,2
34028,1/12/1997,12,1997,1,2,2
37044,1/12/1997,12,1997,1,2,2
39004,1/12/1997,12,1997,1,2,1
39004,1/12/1997,12,1997,1,2,2
39015,1/12/1997,12,1997,1,2,9
40050,1/12/1997,12,1997,1,2,2
99008,1/12/1997,12,1997,1,2,5
34002,2/12/1997,12,1997,2,2,2
37057,3/12/1997,12,1997,3,2,2
99019,3/12/1997,12,1997,3,2,2
33020,15/12/1997,12,1997,15,2,3
34006,17/12/1997,12,1997,17,2,3
34040,18/12/1997,12,1997,18,2,1
40007,18/12/1997,12,1997,18,2,2
99004,18/12/1997,12,1997,18,2,4
34003,19/12/1997,12,1997,19,2,2
34003,20/12/1997,12,1997,20,2,2
34003,20/12/1997,12,1997,20,2,4
37034,22/12/1997,12,1997,22,2,1
33043,1/01/1998,1,1998,1,2,4
34008,1/01/1998,1,1998,1,2,9
34019,1/01/1998,1,1998,1,2,3
34022,1/01/1998,1,1998,1,2,1
34024,1/01/1998,1,1998,1,2,2
34026,1/01/1998,1,1998,1,2,3
34039,1/01/1998,1,1998,1,2,4
34046,1/01/1998,1,1998,1,2,2
34046,1/01/1998,1,1998,1,2,2
34046,1/01/1998,1,1998,1,2,6
37034,1/01/1998,1,1998,1,2,1
37040,1/01/1998,1,1998,1,2,1
37044,1/01/1998,1,1998,1,2,4
40004,1/01/1998,1,1998,1,2,1
40031,1/01/1998,1,1998,1,2,1
40031,8/01/1998,1,1998,8,2,1
34028,15/01/1998,1,1998,15,2,2
37014,16/01/1998,1,1998,16,2,3
37044,20/01/1998,1,1998,20,2,2
36025,22/01/1998,1,1998,22,2,1
34039,26/01/1998,1,1998,26,2,5
34003,31/01/1998,1,1998,31,2,2
40046,12/02/1998,2,1998,12,2,1
36020,20/02/1998,2,1998,20,2,2
37057,22/02/1998,2,1998,22,2,2
37040,23/02/1998,2,1998,23,2,1
34008,3/03/1998,3,1998,3,1,2
36025,9/03/1998,3,1998,9,1,9
36014,10/03/1998,3,1998,10,1,2
40046,16/03/1998,3,1998,16,1,1
36018,19/03/1998,3,1998,19,1,2
39004,24/03/1998,3,1998,24,1,5
34022,26/03/1998,3,1998,26,1,1
37044,26/03/1998,3,1998,26,1,2
34002,1/04/1998,4,1998,1,1,4
36030,1/04/1998,4,1998,1,1,1
36030,1/04/1998,4,1998,1,1,3
37041,1/04/1998,4,1998,1,1,6
34017,5/04/1998,4,1998,5,1,4
40043,16/04/1998,4,1998,16,1,3
34039,20/04/1998,4,1998,20,1,5
34003,1/05/1998,5,1998,1,1,2
37034,1/05/1998,5,1998,1,1,1
34024,6/05/1998,5,1998,6,1,2
36011,6/05/1998,5,1998,6,1,2
37057,8/05/1998,5,1998,8,1,2
34026,12/05/1998,5,1998,12,1,1
34004,14/05/1998,5,1998,14,1,2
37051,20/05/1998,5,1998,20,1,3
37022,1/06/1998,6,1998,1,3,1
37031,1/06/1998,6,1998,1,3,2
39005,2/06/1998,6,1998,2,3,1
40050,6/06/1998,6,1998,6,3,3
33004,11/06/1998,6,1998,11,3,2
37010,18/06/1998,6,1998,18,3,3
34008,23/06/1998,6,1998,23,3,4
37044,2/07/1998,7,1998,2,3,5
37015,6/07/1998,7,1998,6,3,3
33019,14/07/1998,7,1998,14,3,2
34018,24/07/1998,7,1998,24,3,2
37022,31/07/1998,7,1998,31,3,1
37044,10/08/1998,8,1998,10,3,4
36016,14/08/1998,8,1998,14,3,9
37044,18/08/1998,8,1998,18,3,3
34045,27/08/1998,8,1998,27,3,3
37044,28/08/1998,8,1998,28,3,3
37040,31/08/1998,8,1998,31,3,1
34013,1/09/1998,9,1998,1,4,2
34009,4/09/1998,9,1998,4,4,4
33004,7/09/1998,9,1998,7,4,1
37033,7/09/1998,9,1998,7,4,3
33028,9/09/1998,9,1998,9,4,3
37041,21/09/1998,9,1998,21,4,1
37034,23/09/1998,9,1998,23,4,1
37051,24/09/1998,9,1998,24,4,2
40044,29/09/1998,9,1998,29,4,1
34002,1/10/1998,10,1998,1,4,1
34008,1/10/1998,10,1998,1,4,4
34012,1/10/1998,10,1998,1,4,2
34024,5/10/1998,10,1998,5,4,10
36031,5/10/1998,10,1998,5,4,2
33026,6/10/1998,10,1998,6,4,1
36029,6/10/1998,10,1998,6,4,2
36025,7/10/1998,10,1998,7,4,2
34046,19/10/1998,10,1998,19,4,3
99019,22/10/1998,10,1998,22,4,9
37047,1/11/1998,11,1998,1,4,1
36035,3/11/1998,11,1998,3,4,1
34022,4/11/1998,11,1998,4,4,2
34022,4/11/1998,11,1998,4,4,7
36016,5/11/1998,11,1998,5,4,1
37051,11/11/1998,11,1998,11,4,1
39005,12/11/1998,11,1998,12,4,1
34018,13/11/1998,11,1998,13,4,2
36024,20/11/1998,11,1998,20,4,5
37047,1/12/1998,12,1998,1,2,5
99019,1/12/1998,12,1998,1,2,4
36018,2/12/1998,12,1998,2,2,2
37051,9/12/1998,12,1998,9,2,3
34018,21/12/1998,12,1998,21,2,2
34003,1/01/1999,1,1999,1,2,1
34012,1/01/1999,1,1999,1,2,2
34022,1/01/1999,1,1999,1,2,2
36011,1/01/1999,1,1999,1,2,2
36030,1/01/1999,1,1999,1,2,3
36030,1/01/1999,1,1999,1,2,11
36047,1/01/1999,1,1999,1,2,9
37041,1/01/1999,1,1999,1,2,1
37059,1/01/1999,1,1999,1,2,1
40020,1/01/1999,1,1999,1,2,1
40022,1/01/1999,1,1999,1,2,1
40022,1/01/1999,1,1999,1,2,1
40022,1/01/1999,1,1999,1,2,1
40022,1/01/1999,1,1999,1,2,1
40022,1/01/1999,1,1999,1,2,2
40022,1/01/1999,1,1999,1,2,2
40022,1/01/1999,1,1999,1,2,2
40022,1/01/1999,1,1999,1,2,3
40022,1/01/1999,1,1999,1,2,4
40022,1/01/1999,1,1999,1,2,4
40022,1/01/1999,1,1999,1,2,9
40022,1/01/1999,1,1999,1,2,10
34039,12/01/1999,1,1999,12,2,5
37047,13/01/1999,1,1999,13,2,1
36029,15/01/1999,1,1999,15,2,1
36029,15/01/1999,1,1999,15,2,2
37051,15/01/1999,1,1999,15,2,4
37010,17/01/1999,1,1999,17,2,2
36020,18/01/1999,1,1999,18,2,1
37051,22/01/1999,1,1999,22,2,3
37057,25/01/1999,1,1999,25,2,2
33017,28/01/1999,1,1999,28,2,3
36011,5/02/1999,2,1999,5,2,2
40031,10/02/1999,2,1999,10,2,4
34031,13/02/1999,2,1999,13,2,3
35041,18/02/1999,2,1999,18,2,7
34022,22/02/1999,2,1999,22,2,1
36024,23/02/1999,2,1999,23,2,1
40003,26/02/1999,2,1999,26,2,2
36011,1/03/1999,3,1999,1,1,5
37031,1/03/1999,3,1999,1,1,2
37036,1/03/1999,3,1999,1,1,2
34022,8/03/1999,3,1999,8,1,7
37040,10/03/1999,3,1999,10,1,1
34039,30/03/1999,3,1999,30,1,5
34012,1/04/1999,4,1999,1,1,4
37027,1/04/1999,4,1999,1,1,2
37059,1/04/1999,4,1999,1,1,1
36025,7/04/1999,4,1999,7,1,1
34002,9/04/1999,4,1999,9,1,4
33004,14/04/1999,4,1999,14,1,1
36041,20/04/1999,4,1999,20,1,3
35042,21/04/1999,4,1999,21,1,5
35042,21/04/1999,4,1999,21,1,5
33004,23/04/1999,4,1999,23,1,1
40011,26/04/1999,4,1999,26,1,1
34022,27/04/1999,4,1999,27,1,2
34008,29/04/1999,4,1999,29,1,1
36026,1/05/1999,5,1999,1,1,3
